HY_id|TM_Est
6077246|50.22353507687814
6077512|56.05178260309531
6077631|82.90009641847763
6077861|53.60509665308967
6078456|50.70985852414086
6078525|58.803262190226846
6078527|38.1914264872194
6078530|22.51196091471078
6078531|22.51196091471078
6078532|21.1848676483563
6078549|71.6610936715889
6078556|77.26613143092257
6078755|15.97107936652802
6078756|59.5976792958658
6078764|35.02276440845803
6078807|63.110768758717164
6078810|54.63499745154035
6078811|66.5118789064905
6078823|26.9786436875004
6078832|38.50594000364441
6078833|54.55477278084216
6078836|40.82203052866846
6079039|54.28503767642299
6079069|58.67674023405974
6079169|63.598902321805426
6079204|59.44742828671959
6079414|81.79344795483334
6079895|63.53172553080415
6079941|60.845523445779236
6080008|79.6767571942211
6080057|53.29852487079967
6080110|77.11396928782466
6080208|55.92258530171662
6080375|23.43983961712371
6080382|70.86466320918757
6080540|66.79034303313702
6080674|66.13865181607764
6080710|61.817982092145705
6081016|64.19377431744488
6081048|73.63511080533402
6081165|54.22587561287146
6081182|45.82613882020953
6081211|59.89070653108156
6081298|58.75904546724572
6081470|85.91931222677192
6081562|68.9593764110225
6081711|80.51015466806226
6081722|73.44902222953459
6081727|72.96542426997533
6081731|62.384252711102434
6081995|50.6181931297996
6082399|53.951600335352005
6082403|62.78487932152547
6082633|57.04275785992652
6082942|32.2681026163801
6082954|53.38729052929798
6083174|60.25402874830239
6083374|38.62039476648833
6083491|63.22195967117159
6083648|60.55216291920626
6083655|37.21275943055889
6083727|55.286560445704545
6083728|54.36245814341364
6083729|55.95426379402442
6083731|59.99024258060847
6083744|34.061182761723686
6083746|43.33798541226098
6083749|54.679353548191905
6083763|66.74937116298807
6083804|60.843954519194334
6084075|17.390252566755468
6084076|29.91571595995833
6084081|60.68415360348859
6084248|60.75655467222826
6084251|36.18190254625362
6084268|67.99899776234224
6128918|38.546865623837185
6343683|83.51498311629365
6353948|79.34455850727687
6354034|53.58163478476585
6354035|57.38391462052724
6354708|80.17256216933049
6354896|59.99964515451106
6710950|25.826570998021662
6711042|55.960175505089246
6711055|86.83851778407555
6711171|64.05756343677649
6711308|59.15427587352424
6711330|102.22164463410166
6711337|45.97087515186713
6711369|62.9644999597012
6711409|68.62295375959266
6711462|72.55247662648804
6780628|62.66202339187786
6780639|9.716577784381027
6780647|50.23466185991062
6780749|72.12650584891381
6780841|13.147922477455625
6780887|44.22571881562033
6781085|85.04419912078677
6781089|59.608296685193004
6028717|5.301238605572557
6028735|15.570945578425059
6028920|38.99717234379756
6029132|59.65578690564154
6030218|35.38694762845271
6030222|14.740260674321123
6032230|71.36824267677889
6032421|21.583628391756548
6032436|53.046854079837175
6032613|55.737780155809475
6033594|34.21926972599467
6034673|32.97227097909458
6034867|76.71841145421448
6035831|57.33390524826519
6035959|65.22768937122012
6037557|65.76467314689168
6037637|64.79534811712648
6037694|78.41284600577242
6038730|71.5113748877057
6042052|55.35931250687486
6042804|57.56713298587825
6043001|31.806374088854046
6043605|73.25319911896727
6043674|60.81848826969461
6043888|76.07323851873056
6043980|60.95079634127183
6075821|37.71600580746295
6075846|30.920354009547584
6075879|72.43356832620256
6075999|24.000328184246133
6076010|50.06426563009368
6076014|25.280164958663367
6076016|29.492021285289983
6076056|43.83512286992728
6076066|15.20427523191299
6076099|57.67345073267472
6076135|65.69972999374298
6076155|95.72220491732025
6076208|61.23774216957662
6076409|69.31102884711066
6076510|60.62167130746943
6076519|83.22308582871386
6076529|78.28605364371921
6076541|43.153186118501395
6076656|81.17566668767745
6076766|76.1534086944001
6076768|28.1894147123119
6076801|47.560616277265744
6076907|71.63007892000886
6076947|53.21696404445678
6076984|66.21646936564301
6076988|53.759464987040104
6077015|12.475861395379715
6077070|22.785033870200728
6077105|18.787786824904703
6077193|41.089916474563914
6077214|88.64275008294365
6077240|51.30683758378803
6077336|75.00777818982482
6077489|76.70267665922043
6077499|67.5348931029985
6077523|73.44936456895908
6077581|49.924586246864074
6077653|60.56714197704514
6077692|28.398248709025413
6077719|52.788457382692876
6077738|24.25396365103809
6077759|16.15965739006405
6077761|9.072658859036684
6077775|19.089791384695435
6077809|61.75043531801897
6077998|42.7018937136788
6077999|50.37619955094673
6078012|51.65198757077956
6078019|31.623495162122687
6078030|58.82895057075743
6078034|65.60697538104876
6078049|56.909910055174834
6078094|58.81178101597566
6078132|56.11788734726264
6078156|69.28734334160026
6078214|52.07303045387269
6078228|16.72375831558694
6078229|29.093526198688856
6078238|21.135271661219978
6078257|46.55836634632814
6078293|16.36178635675689
6078351|80.32708285987664
6078415|57.033594887130114
6078610|74.58200145473756
6078627|48.24458666213018
6078984|68.4105993545385
6079109|69.92710128674878
6079147|60.984292061403345
6079177|22.11891990754309
6079193|46.053736707355405
6079209|66.35480682893527
6079235|48.85175688400913
6079238|59.96669340263603
6079251|12.32259931739633
6079327|58.211913938225415
6079379|76.48206924281018
6079387|66.41163668008659
6079438|72.16856666365092
6079464|22.318563982425506
6079543|55.590883885709225
6079640|61.17278088904198
6079654|2.120024454422909
6079788|50.29833014112742
6079791|60.362789170231665
6079795|63.80097146507179
6079796|35.136275673308546
6079797|28.592650886412674
6079800|36.54820452439803
6079803|38.66542018505156
6079813|73.74115323475701
6079815|35.57759927655376
6079820|42.56983177259119
6079838|69.5123916959605
6079909|21.294157628588636
6079912|11.677476017613213
6079985|55.765236981837376
6079999|56.57289456813187
6080037|48.04215472428187
6080223|33.56106915113581
6080254|61.02818981479418
6080272|26.87162649196435
6080344|6.9635922188220265
6080349|13.525374705239972
6080352|6.39806723263134
6080353|6.049851495401823
6080396|63.88241262966867
6080408|5.615924193226504
6080425|15.13482770491702
6080427|14.410072145921758
6080442|69.55921354320961
6080459|7.472101856806438
6080477|55.964091046663086
6080542|46.909118840783776
6080565|-1.4996170646102476
6080577|0.5306806039953812
6080628|49.19033966445737
6080639|73.276152207814
6080684|16.717299241711633
6080707|79.50886473634503
6080828|67.51058664978825
6080855|60.4187531323736
6080857|67.50942313242493
6080896|59.081662848449895
6080926|11.843287809832214
6080931|74.03659433942065
6080974|66.57462298506988
6081020|75.93490430592581
6081045|78.08799245107161
6081055|49.23185627391487
6081110|33.74396644779049
6081120|11.078965703610393
6081128|46.04126346397715
6081142|49.12022216189322
6081169|60.06835508032043
6081192|8.610302748454892
6081206|19.94466092433891
6081209|24.459488967482844
6081216|25.530104205821267
6081260|40.958091051966655
6081271|14.048390612509396
6081272|28.975547989789053
6081296|75.51258670229998
6081317|77.60368115558003
6081327|21.00101905811496
6081380|19.10681586422496
6081387|46.89755339949562
6081389|25.560628073094108
6081399|60.96672649458728
6081405|53.48039297816432
6081426|23.90274622590406
6081434|63.82195762833869
6081436|83.47626988332377
6081442|77.55076852078304
6081477|67.64947560881038
6081499|36.70476048748453
6081525|52.63847794709604
6081528|65.44722350004304
6081579|-6.992450041184832
6081582|12.624596502649574
6081618|24.359884338488964
6081661|47.43683731893854
6081687|26.118726897268218
6081859|89.17834959183446
6081879|14.637268979930294
6081906|65.23006464104785
6081912|80.26473992017819
6081926|36.92919249597864
6081982|63.760338540844835
6081984|67.81321883014945
6082086|34.94552766885741
6082096|33.42221594567343
6082110|56.11079815290655
6082117|69.40981368964376
6082118|64.03245097783537
6082122|72.83741465144755
6082135|11.96271888905937
6082159|74.65542583533295
6082177|32.3329462748754
6082367|64.20425583370374
6082386|50.46157859110774
6082799|41.745809413784826
6082809|31.653801779048663
6082847|15.649083163893046
6082882|34.314081837168146
6083203|48.185096598201
6083204|57.30450808149416
6083205|62.07263319299358
6083265|16.11793265874356
6083404|36.5531782354685
6083433|70.44960431181914
6083568|31.216302271390514
6083614|26.341332296296066
6083698|22.349936306551893
6083699|11.598619769758605
6083716|15.408412185212859
6083859|73.86283954576629
6084138|25.734262788063514
6084171|21.277198978801852
6084172|29.834165315180403
6084178|60.866457740824146
6084357|53.86468742093626
6084383|11.442532747162861
6084405|19.353786181807422
6084406|10.978255604756386
6084451|71.12401504353491
6084566|0.2732934092868719
6084567|5.361652112979246
6084684|15.848223377076799
6084756|14.709458399692576
6136759|72.07529756040967
6136723|68.70252109768415
6134323|57.59734861292204
6134625|68.46844283004648
6134958|69.94912105909728
6136829|13.207012303515857
6134648|62.74911488189857
6136797|74.86019259237145
6134621|66.33497897144488
6134733|37.94468619169037
6133634|64.8010939374868
6135376|23.289466065875317
6134997|74.0148258119066
6133663|71.79290165862437
6135085|78.0111114638753
6134327|65.65700209554899
6133665|92.68077343562058
6134138|80.86006451673643
6134230|55.117728689451276
6133881|19.13007914211208
6135879|28.28413173906592
6133792|43.367281735711494
6137012|48.6448750186286
6134861|32.113235061779505
6136114|51.582959832663256
6133716|68.9602899887613
6134884|81.20541699561355
6135350|56.86322947225633
6136104|56.71346965595902
6133737|48.16378747246992
6135602|60.07198617969087
6135556|45.651247981909634
6136094|52.76889627690042
6134557|34.976167739122
6134812|32.28118971541035
6134923|43.98323006754938
6135402|29.875775585244245
6137023|30.58378944741774
6135559|30.58378944741774
6133743|30.58378944741774
6134896|30.58378944741774
6136778|77.86437155713688
6134366|21.76748706837966
6135110|21.76748706837966
6133813|64.73317090607176
6134403|61.64332118346879
6135491|20.706389225490923
6134426|61.70463075524434
6135908|43.10859702156605
6134786|40.217153488467794
6134822|61.29550741262012
6134926|63.795702338672925
6136335|58.710348493903794
6134720|66.76732684906008
6133798|60.576815228560264
6134427|31.433972876443242
6134254|54.13670981347034
6134798|50.761379351802496
6134777|49.17026742733423
6134761|45.25443796946243
6133841|67.49264095427742
6135816|66.82989320665706
6346424|57.77367101718119
6346171|75.78357773833153
6346426|77.83606878944008
6346201|65.86898244378324
6346399|61.66929201269217
6346121|43.53428793658336
6346252|16.985776207951037
6346124|69.14101766835131
6135926|30.488738761210573
6134434|60.57670938780679
6137026|17.82197540266629
6133751|32.52047512889706
6135998|54.02058642851729
6136727|57.618970671305306
6135817|76.41183535299001
6135284|54.85548977912572
6136118|55.65812063516686
6134222|72.08398367592613
6136366|53.96828673623975
6137009|75.57831411100813
6135960|80.32878821725149
6133946|57.04080802055699
6135382|59.93859087776823
6136014|46.868514813011195
6136807|61.92355178758175
6133706|30.633247183113774
6133603|64.96942260844241
6135478|53.63126755188557
6346203|36.53482014069293
6136304|16.164748705264888
6135949|69.43265120782294
6136424|71.55531801844748
6136916|58.244141041168874
6136467|15.670136109751843
6136061|73.53154499507838
6136400|72.3868863297252
6136403|68.70980633840321
6136569|25.54320207840898
6136761|44.250918176911426
6135043|21.191737477782187
6136838|41.595290489286704
6136618|25.59027081872809
6135630|21.280131312233596
6135030|9.161414578932876
6134950|11.36577360538143
6136865|47.65982287167637
6134295|44.605484250279616
6135677|29.01431659038037
6134967|28.72658316474256
6135050|77.9029228872864
6134710|28.068605724282897
6134455|56.01804862788203
6133880|31.981573738433962
6136324|42.21403154414813
6136195|58.88742722512072
6135840|29.376894769396774
6520345|75.1151672339193
6520347|26.884177188343802
6520272|75.71523432477156
6520055|70.03538448865154
6520144|67.56124974203678
6520379|79.49105814977545
6520230|20.464986583012912
6520216|24.94141275544823
6520310|69.51761406696639
6520335|15.050364428430708
6520317|77.4861871133009
6520957|87.0214990082336
6520944|40.53123910726502
6520971|24.896507527212407
6521029|74.2424602294005
6525246|55.64707606689736
6525236|36.57732808399199
6525222|32.12092271642539
6526875|15.23119146061962
6527566|10.069383893531883
6528251|77.29133710837056
6528544|16.34317624154285
6528483|19.634897518102584
6528511|14.514802568511914
6528495|14.514802568511914
6528484|31.441958663660778
6528539|8.246617980712479
6528493|75.40245360184562
6529752|50.68552087731271
6530033|41.69632993709676
6530077|12.47497175837932
6530038|47.99709867036651
6530043|38.65037908417651
6694775|45.58917354409748
6136240|56.29343132803581
6135191|73.14245473286343
6134575|18.00346598645408
6135359|26.384672609378015
6520091|28.35193400996077
6520236|20.504659276503602
6711503|55.818438937955094
6711364|76.25425939337623
6711423|68.5451863810168
6733173|27.112445878603648
6728821|39.03822724645792
6744214|77.2048267686404
6744994|11.230265707443108
6744985|67.2600112676086
6745033|66.22181082900775
6745148|75.91650990142745
6745268|54.183348650160056
6745284|26.809531721611208
6745271|66.50033708745775
6745486|47.18687267511887
6747187|79.37231378924037
6747391|73.04687775353122
6753442|87.99231475046082
6753981|59.87347221525849
6754661|68.78065007324295
6756411|54.40514162610408
6756567|94.32510253659089
6756925|31.84350897581897
6747351|86.03027130204052
6135751|42.630534193634674
6711371|6.166744471469856
6744990|57.31917436117392
6757936|21.258683963180644
6757950|8.551543643210445
6760173|38.994161835883595
6760137|1.0795249745318645
6760753|59.422274930058585
6761274|-1.7629879152359098
6135689|44.86782838119154
6781680|68.86788665193154
6785310|67.00047782727256
6786895|44.090438793824006
6786819|14.988774343319434
6786863|21.557052963935313
6785272|67.55157881884821
6787676|83.2026959140826
6787679|65.6791301059213
6785755|21.041085118377865
6787590|37.06382216829567
6788221|45.20176086739633
6791279|83.1449921700164
6789280|55.131457815222284
6791442|90.35315330603385
6791438|51.208490332096815
6791340|66.37081148770889
6791293|57.69428769466022
6791771|56.947414659098484
6791837|52.36641354932477
6798401|31.265193473942016
6798783|87.87207444553889
6800351|38.29716834693864
6800158|37.148863944929595
6798899|68.19067152799201
6811789|68.82137376462595
6811754|33.7796624278812
6811680|24.65730817981088
6811836|19.940906803608062
6811670|24.28913577949161
6811737|15.675669079435023
6811682|4.506429741559035
6814945|42.53123777153331
6815037|25.77160184799825
6815019|29.282060376270525
6815050|29.379429630470657
6814955|67.6258083873058
6815051|66.85461525963692
6815011|65.7694770204867
6815726|76.89598766965233
6815728|91.37844863901881
6815749|71.55632344732504
6815893|70.19520381053087
6819164|14.922618033686595
6819175|19.35552224222278
6819112|13.665723174332408
6780914|39.4633111951767
6781414|56.17887097222521
6785316|65.5446610960272
6819670|65.44458262486711
6823422|51.06425851442785
6823281|59.01397080804933
6824608|54.98690896256039
6826987|64.4845947210782
6827957|33.98330267497284
6827958|58.70307626963247
6819156|21.381197078454186
6819053|12.06714251291355
6819018|13.275997912107195
6837575|62.23746406644799
6838526|10.85136540981723
6836985|64.63086359229317
6840164|61.97879148216667
6836980|47.82951709543449
6836990|62.54544705035967
6837632|62.400305256283346
6837516|64.03975164948943
6838543|10.25643541184933
6838541|51.20717167000451
6836167|11.525719280364259
6840272|12.843061418227219
6839530|60.70992483591544
6838545|12.026731056922332
6819090|65.92137351891841
6833337|70.18203010163566
6839550|65.45019556993606
6844304|57.711100035493494
6840177|60.785947387703445
6840200|58.5680457272599
6843478|16.147751429796422
6843504|12.36021201757932
6843514|17.576552034876002
6885659|59.39870459008438
6885753|33.07234359324987
6886831|64.12592250198361
6889108|51.799521899653236
6889115|48.097425113008775
6889151|5.268222049988966
6889745|59.67361081120457
6889754|68.64080883461526
6889768|82.60159614618883
6889833|49.388459842488516
6891008|48.34532565977622
6891011|48.010278309800995
6891568|55.147656430465304
6891577|63.29243796349804
6891580|21.411360402054182
6891589|50.15163655585586
6891912|12.66489414882755
6898948|58.32167657163393
6934196|66.71829144743396
6934452|37.44526695027146
6934477|26.40723184707474
6934520|43.16109242998082
6934650|76.09706561261044
6936068|2.946010374533107
6936095|2.967056502495242
6936182|2.946010374533107
6937880|67.87145551583171
6938818|44.43459870530738
6938820|45.71230349339761
6938848|50.029654494086955
6939891|27.8598719076436
6940481|56.76363606530804
6940897|63.73902527488718
6940881|51.82017029142852
6940888|-2.2077119240974112
6940904|16.214646478747635
6940941|8.156292318070774
6940958|4.7811736760270875
6940694|39.17451506303826
6940713|43.01617295600301
6942645|52.85575913168797
6940963|18.304048159687984
6942738|34.570243953141166
6945321|48.93875320512918
6945295|42.54940376257114
6945365|46.13566655210901
6945175|14.794124077458852
6945355|53.02814410251596
6945209|54.37122823880712
6946602|55.7229020294408
6946644|51.520884120214305
6946674|69.0460380894086
6946679|21.88826965430347
6945195|14.211703118113334
6945215|78.19772059863604
6946645|47.995515219142995
6950447|24.21683406970617
6957195|60.94472575123739
6959941|46.09868442163149
6959948|60.1610265818877
6960000|68.1845294435887
6960210|74.684748349113
6960849|67.41859440293939
6898934|84.4504978619363
6961586|52.54486148563518
6961597|48.54046252740478
6961653|52.952530587050845
6961639|35.20593562165779
6961661|27.966180404290746
6962985|71.361550865765
6963515|60.64217717141346
6962596|66.4236407103133
6963913|42.965713907059325
6963922|16.731595661541455
6963891|28.881522734064774
6964168|49.581666229374584
6964640|21.586406211354745
6964624|69.21905682837877
6966151|44.36505652954944
6965288|52.01983646678293
6965301|15.81834758773818
6965615|23.662702372214408
6965649|57.2210470262869
6967221|26.2113281830706
6969489|47.87983481566285
6972051|49.47760006727547
6971694|84.70078769904225
6971695|43.52326680699961
6972055|3.344791447143111
6972873|66.42912265312816
6971690|56.9782520552247
6969463|24.921412089457863
6967226|53.106953044068
6973525|36.6522322803256
6973189|75.43582098408561
6976434|20.203747453924287
6976464|76.77696999767181
6976468|56.01297968588554
6976741|30.780279269807966
7006426|59.35252644162471
7006455|19.428371640515387
6973538|20.651654249035854
6976472|59.583339591699314
7008542|50.04959390325541
7009969|21.21232215293897
7006642|47.08477848633545
7006630|57.6143632937556
7007777|45.52698159336922
